hhid,year,member_id,n_jobs,n_wage_agri,n_wage_nonagri,n_self_agri,n_self_nonagri,worked,n_wage_jobs,longterm_income_rs_member,contract_income_rs_member,has_sec_primary,has_sec_secondary,has_sec_tertiary,daily_income_rs_member,wage_total_income_member
5924,2018,28657,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5924,2018,28649,2,0,0,0,2,1,0,0,0,0,0,0,0,0
5924,2018,28655,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5924,2018,28648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,2018,28652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,2018,28650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,2018,28662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,2018,28665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,2018,28666,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5925,2018,28664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,2018,28659,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5925,2018,28663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,2018,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,2018,28661,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5925,2018,28660,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5927,2018,28672,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5927,2018,28673,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5927,2018,28674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5927,2018,32842,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5927,2018,33698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5928,2018,28679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5928,2018,28677,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5928,2018,28675,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5928,2018,28676,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5928,2018,28678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5928,2018,28680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,2018,28683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,2018,28682,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5929,2018,28685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,2018,28684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,2018,28681,2,1,0,1,0,1,1,0,0,1,0,0,86000,86000
5930,2018,28689,1,0,1,0,0,1,1,241598,0,0,0,1,0,241598
5930,2018,28687,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5930,2018,28686,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5931,2018,28694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,2018,28693,1,0,1,0,0,1,1,0,0,0,1,0,60000,60000
5931,2018,28696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,2018,28691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,2018,28690,2,0,0,2,0,1,0,0,0,0,0,0,0,0
5931,2018,28692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,2018,28695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,2018,28698,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5932,2018,28699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,2018,28697,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5932,2018,28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933,2018,28703,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5933,2018,28702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933,2018,28701,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5933,2018,33797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933,2018,28704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5934,2018,28706,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5934,2018,35259,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5934,2018,28707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5934,2018,28705,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5934,2018,28708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,2018,28709,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5935,2018,32847,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5935,2018,28712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,2018,28713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,2018,28711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,2018,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,2018,28710,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5936,2018,28719,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5936,2018,28718,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5936,2018,28715,1,0,1,0,0,1,1,423500,0,0,0,1,0,423500
5936,2018,28714,1,0,1,0,0,1,1,423500,0,0,0,1,0,423500
5937,2018,28720,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5937,2018,28723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5938,2018,28728,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5938,2018,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5938,2018,28727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5938,2018,28724,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5938,2018,28726,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5938,2018,28725,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5939,2018,28729,1,0,1,0,0,1,1,0,0,0,1,0,129600,129600
5939,2018,28731,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5939,2018,28730,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5940,2018,28735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,2018,28736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,2018,28733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,2018,33349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,2018,33350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,2018,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,2018,28734,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5940,2018,28732,2,1,0,1,0,1,1,0,0,1,0,0,15600,15600
5940,2018,28737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,2018,28738,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5941,2018,28739,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5941,2018,28742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,2018,28740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,2018,28741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,2018,28744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,2018,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,2018,28743,1,0,1,0,0,1,1,0,0,0,1,0,92400,92400
5942,2018,28746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,2018,28745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,2018,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5943,2018,28748,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5943,2018,28749,1,0,1,0,0,1,1,0,0,0,1,0,65860,65860
5943,2018,28747,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5943,2018,28751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5943,2018,28750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5944,2018,28752,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5944,2018,28756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5944,2018,28757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5944,2018,28755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5944,2018,28754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5944,2018,28753,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5945,2018,28760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5945,2018,28758,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5945,2018,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5945,2018,28759,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5946,2018,28763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,2018,28761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,2018,28762,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5946,2018,28765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,2018,28764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947,2018,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947,2018,33275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947,2018,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947,2018,28767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947,2018,28766,2,0,1,1,0,1,1,0,0,0,1,0,65800,65800
5947,2018,28769,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5949,2018,28775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5949,2018,28777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5949,2018,28776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5949,2018,28773,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5949,2018,28774,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5950,2018,28779,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5950,2018,28781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,2018,28780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,2018,28778,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5951,2018,28784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5951,2018,28782,1,0,1,0,0,1,1,144000,0,0,0,1,0,144000
5951,2018,28783,1,1,0,0,0,1,1,0,0,1,0,0,65100,65100
5952,2018,32852,1,0,1,0,0,1,1,0,0,0,1,0,67200,67200
5952,2018,28785,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5952,2018,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,2018,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,2018,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,2018,28791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,2018,28787,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5953,2018,33369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,2018,28786,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5953,2018,28790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,2018,28792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,2018,28789,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5954,2018,28794,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5954,2018,28796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5954,2018,28793,2,0,1,1,0,1,1,244000,0,0,0,0,0,244000
5955,2018,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5955,2018,28799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5955,2018,28798,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5957,2018,28804,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5957,2018,28803,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5957,2018,28806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5957,2018,28805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5958,2018,28808,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5958,2018,28810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5958,2018,28807,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5958,2018,33047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5958,2018,28811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5959,2018,28812,2,0,1,1,0,1,1,0,0,0,1,0,200000,200000
5959,2018,28813,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5959,2018,28814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5960,2018,28815,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5961,2018,28821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961,2018,28817,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5961,2018,28820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961,2018,28818,2,0,0,2,0,1,0,0,0,0,0,0,0,0
5962,2018,28822,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5962,2018,28823,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5962,2018,28824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5962,2018,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5962,2018,28825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5963,2018,28827,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5963,2018,35597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5963,2018,28826,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5963,2018,28829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5963,2018,28828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5964,2018,28831,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5964,2018,28832,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5964,2018,28830,2,0,1,1,0,1,1,0,0,0,1,0,130000,130000
5964,2018,28833,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5965,2018,28837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5965,2018,28834,1,0,1,0,0,1,1,0,0,0,0,1,152000,152000
5965,2018,28835,1,0,1,0,0,1,1,0,0,0,1,0,109000,109000
5965,2018,28836,1,0,1,0,0,1,1,0,0,0,0,1,123500,123500
5967,2018,28840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5967,2018,28841,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5967,2018,28842,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5968,2018,28845,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5968,2018,28846,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5968,2018,32858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,2018,28847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5969,2018,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5969,2018,28849,2,1,0,1,0,1,1,0,0,1,0,0,22500,22500
5969,2018,28851,1,0,1,0,0,1,1,0,0,0,1,0,114600,114600
5969,2018,28848,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5969,2018,32860,2,0,1,1,0,1,1,360000,0,0,1,0,0,360000
5969,2018,28850,2,1,0,1,0,1,1,0,0,1,0,0,23500,23500
5970,2018,28852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,2018,28857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,2018,28853,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5971,2018,28855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,2018,28856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,2018,28854,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5972,2018,28858,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5972,2018,28860,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5972,2018,28862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5972,2018,28859,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5972,2018,28861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,2018,28866,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5974,2018,28867,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5974,2018,28865,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5976,2018,28870,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5976,2018,28871,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5976,2018,32864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5977,2018,28873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5977,2018,28872,1,0,1,0,0,1,1,0,0,0,1,0,100000,100000
5978,2018,33104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5978,2018,28874,2,0,1,1,0,1,1,0,0,0,1,0,166000,166000
5978,2018,28875,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5979,2018,28876,1,0,1,0,0,1,1,0,0,0,1,0,132300,132300
5979,2018,28877,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5982,2018,28889,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5982,2018,28886,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5982,2018,28888,1,0,1,0,0,1,1,0,0,0,1,0,173600,173600
5983,2018,28892,2,0,1,1,0,1,1,0,0,0,1,0,59150,59150
5983,2018,28890,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5983,2018,28891,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5983,2018,33935,2,1,0,1,0,1,1,0,0,1,0,0,142000,142000
5984,2018,28893,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5984,2018,28894,1,1,0,0,0,1,1,0,0,1,0,0,69200,69200
5984,2018,28895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,2018,28896,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5984,2018,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,2018,28897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,2018,28900,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5985,2018,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,2018,28898,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5985,2018,33515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5987,2018,28907,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5987,2018,28906,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5987,2018,28910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5987,2018,28908,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5988,2018,28912,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5988,2018,28911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5988,2018,28913,2,0,1,1,0,1,1,180000,0,0,1,0,0,180000
5989,2018,28921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,2018,28918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,2018,28914,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5989,2018,28915,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5990,2018,28926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990,2018,28924,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5990,2018,28923,2,0,1,1,0,1,1,0,125000,0,0,0,0,125000
5990,2018,28922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990,2018,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990,2018,28925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5991,2018,28928,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5991,2018,28931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5991,2018,28929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5991,2018,28927,1,0,1,0,0,1,1,234294,0,0,0,1,0,234294
5991,2018,28930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5992,2018,28934,2,0,2,0,0,1,2,0,0,1,1,0,18000,18000
5992,2018,28933,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5992,2018,28932,2,0,1,1,0,1,1,0,0,0,1,0,36600,36600
5992,2018,28935,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5993,2018,28938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5993,2018,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5993,2018,28937,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5993,2018,28936,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5993,2018,28939,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5994,2018,28942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,2018,28941,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5994,2018,28944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,2018,28943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,2018,28940,2,0,1,1,0,1,1,345598,0,0,0,1,0,345598
5995,2018,28946,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5995,2018,28945,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5995,2018,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,2018,28949,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5995,2018,28947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,2018,28948,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5995,2018,28950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5996,2018,28953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5996,2018,28952,2,1,0,1,0,1,1,0,0,1,0,0,89600,89600
5996,2018,28951,2,0,1,1,0,1,1,241000,0,0,0,1,0,241000
5997,2018,28956,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5997,2018,28954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997,2018,28957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997,2018,28955,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5998,2018,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5998,2018,28959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5998,2018,28958,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5999,2018,28963,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5999,2018,28961,2,0,1,1,0,1,1,0,0,0,1,0,239200,239200
5999,2018,28962,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6000,2018,28968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,2018,28964,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6000,2018,28965,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6001,2018,34902,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6001,2018,34901,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6002,2018,34896,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6002,2018,34894,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6002,2018,34898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,2018,34897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,2018,34900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,2018,34895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,2018,34899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,2018,34892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,2018,34889,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6003,2018,34891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,2018,34893,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6003,2018,34890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,2018,34885,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6004,2018,34884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,2018,34883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,2018,34880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,2018,34887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,2018,34882,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6004,2018,34881,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6004,2018,34886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6004,2018,34888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,2018,34879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,2018,34876,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6005,2018,34877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,2018,34875,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6005,2018,34878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,2018,34873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,2018,34874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,2018,34872,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6006,2018,34871,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6006,2018,34999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,2018,34870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,2018,34868,1,0,1,0,0,1,1,0,0,0,1,0,130200,130200
6007,2018,34869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,2018,34864,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6008,2018,34867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,2018,34862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,2018,34866,2,0,1,1,0,1,1,0,0,0,1,0,40200,40200
6008,2018,34863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,2018,34865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,2018,35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,2018,34860,1,0,1,0,0,1,1,0,0,0,1,0,28800,28800
6009,2018,34861,1,0,1,0,0,1,1,0,0,0,1,0,64500,64500
6010,2018,34856,1,0,1,0,0,1,1,216392,0,0,0,1,0,216392
6010,2018,34858,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6010,2018,34859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6010,2018,34857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6011,2018,34853,1,0,1,0,0,1,1,250000,0,0,0,1,0,250000
6011,2018,34855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6011,2018,34852,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6011,2018,34854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,2018,34847,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6012,2018,34850,2,0,0,1,1,1,0,0,0,0,0,0,0,0
6012,2018,34849,2,0,0,1,1,1,0,0,0,0,0,0,0,0
6012,2018,34851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,2018,34848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,2018,34845,2,0,1,1,0,1,1,0,0,1,0,0,40800,40800
6013,2018,34846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,2018,34844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,2018,34841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,2018,34843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,2018,34839,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6014,2018,34842,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6014,2018,34840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,2018,34838,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6015,2018,34837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,2018,34835,2,0,1,1,0,1,1,0,0,0,1,0,45200,45200
6015,2018,34836,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6016,2018,34834,1,0,0,1,0,1,0,0,0,0,0,0,0,0
